split_level,outer_fold,inner_fold,role,row_index,query_id,group_id,truth,label,intent
inner,4,2.0,train,391,q_01181,g0391,0,irrelevant,Acknowledgment
inner,4,2.0,train,393,q_01367,g0393,0,irrelevant,Acknowledgment
inner,4,2.0,train,394,q_01287,g0394,1,relevant,Feedback
inner,4,2.0,train,395,q_01508,g0395,0,irrelevant,Acknowledgment
inner,4,2.0,train,398,q_01434,g0398,0,irrelevant,Acknowledgment
inner,4,2.0,train,399,q_01557,g0399,0,irrelevant,OSS
inner,4,2.0,train,401,q_00797,g0401,1,relevant,Medical
inner,4,2.0,train,402,q_00077,g0402,0,irrelevant,Greeting
inner,4,2.0,train,403,q_00394,g0403,1,relevant,Medical
inner,4,2.0,train,404,q_00803,g0404,1,relevant,Medical
inner,4,2.0,train,405,q_01691,g0405,1,relevant,Language change
inner,4,2.0,train,407,q_00695,g0407,1,relevant,Medical
inner,4,2.0,train,408,q_01573,g0408,0,irrelevant,OSS
inner,4,2.0,train,411,q_00373,g0411,1,relevant,Medical
inner,4,2.0,train,413,q_00253,g0413,1,relevant,Language change
inner,4,2.0,train,417,q_01020,g0417,1,relevant,Date
inner,4,2.0,train,420,q_00913,g0420,1,relevant,Medical
inner,4,2.0,train,421,q_01268,g0421,0,irrelevant,Acknowledgment
inner,4,2.0,train,422,q_01088,g0422,1,relevant,Medical
inner,4,2.0,train,423,q_01469,g0423,0,irrelevant,Acknowledgment
inner,4,2.0,train,425,q_01487,g0425,0,irrelevant,Acknowledgment
inner,4,2.0,train,427,q_00926,g0427,1,relevant,Medical
inner,4,2.0,train,428,q_00780,g0428,1,relevant,Medical
inner,4,2.0,train,429,q_01698,g0429,1,relevant,Language change
inner,4,2.0,train,430,q_00113,g0430,0,irrelevant,Greeting
inner,4,2.0,train,432,q_00872,g0432,1,relevant,Medical
inner,4,2.0,train,433,q_01183,g0433,0,irrelevant,Acknowledgment
inner,4,2.0,train,434,q_00798,g0434,1,relevant,Medical
inner,4,2.0,train,435,q_01635,g0435,0,irrelevant,OSS
inner,4,2.0,train,436,q_01154,g0436,0,irrelevant,Acknowledgment
inner,4,2.0,train,439,q_00666,g0439,1,relevant,Medical
inner,4,2.0,train,446,q_00553,g0446,1,relevant,Medical
inner,4,2.0,train,450,q_00815,g0450,1,relevant,Medical
inner,4,2.0,train,452,q_01210,g0452,0,irrelevant,Acknowledgment
inner,4,2.0,train,455,q_00379,g0455,1,relevant,Medical
inner,4,2.0,train,456,q_00316,g0456,1,relevant,Language change
inner,4,2.0,train,459,q_00601,g0459,1,relevant,Medical
inner,4,2.0,train,461,q_01624,g0461,0,irrelevant,OSS
inner,4,2.0,train,462,q_00451,g0462,1,relevant,Medical
inner,4,2.0,train,463,q_01168,g0463,1,relevant,Feedback
inner,4,2.0,train,464,q_00943,g0464,1,relevant,Medical
inner,4,2.0,train,465,q_01297,g0465,0,irrelevant,Acknowledgment
inner,4,2.0,train,468,q_00171,g0468,0,irrelevant,Acknowledgment
inner,4,2.0,train,469,q_00509,g0469,1,relevant,Medical
inner,4,2.0,train,472,q_00086,g0472,0,irrelevant,Greeting
inner,4,2.0,train,475,q_00145,g0475,0,irrelevant,Acknowledgment
inner,4,2.0,train,476,q_00906,g0476,1,relevant,Medical
inner,4,2.0,train,480,q_01668,g0480,1,relevant,Other
inner,4,2.0,train,481,q_00818,g0481,1,relevant,Medical
inner,4,2.0,train,482,q_00742,g0482,1,relevant,Medical
inner,4,2.0,train,487,q_01296,g0487,0,irrelevant,Acknowledgment
inner,4,2.0,train,490,q_01042,g0490,0,irrelevant,Spam
inner,4,2.0,train,491,q_00945,g0491,1,relevant,Medical
inner,4,2.0,train,492,q_01620,g0492,0,irrelevant,OSS
inner,4,2.0,train,493,q_00383,g0493,1,relevant,Medical
inner,4,2.0,train,494,q_00533,g0494,1,relevant,Medical
inner,4,2.0,train,495,q_01344,g0495,0,irrelevant,Acknowledgment
inner,4,2.0,train,496,q_00268,g0496,1,relevant,Language change
inner,4,2.0,train,501,q_01146,g0501,1,relevant,Feedback
inner,4,2.0,train,502,q_01766,g0502,1,relevant,Delivery confirmation
inner,4,2.0,train,509,q_01318,g0509,0,irrelevant,Acknowledgment
inner,4,2.0,train,510,q_00591,g0510,1,relevant,Medical
inner,4,2.0,train,511,q_01188,g0511,0,irrelevant,Acknowledgment
inner,4,2.0,train,513,q_01115,g0513,1,relevant,Feedback
inner,4,2.0,train,514,q_01437,g0514,0,irrelevant,Acknowledgment
inner,4,2.0,train,517,q_00975,g0517,0,irrelevant,Automated message
inner,4,2.0,train,520,q_00538,g0520,1,relevant,Medical
inner,4,2.0,train,521,q_00639,g0521,1,relevant,Medical
inner,4,2.0,train,523,q_00243,g0523,1,relevant,Language change
inner,4,2.0,train,526,q_00995,g0526,0,irrelevant,Automated message
inner,4,2.0,train,527,q_01656,g0527,1,relevant,Other
inner,4,2.0,train,529,q_00672,g0529,1,relevant,Medical
inner,4,2.0,train,530,q_01077,g0530,1,relevant,Other
inner,4,2.0,train,532,q_00768,g0532,1,relevant,Medical
inner,4,2.0,train,535,q_01138,g0535,0,irrelevant,Acknowledgment
inner,4,2.0,train,536,q_00743,g0536,1,relevant,Medical
inner,4,2.0,train,538,q_00007,g0538,1,relevant,Other
inner,4,2.0,train,541,q_01165,g0541,1,relevant,Feedback
inner,4,2.0,train,542,q_00257,g0542,1,relevant,Language change
inner,4,2.0,train,543,q_00702,g0543,1,relevant,Medical
inner,4,2.0,train,544,q_00996,g0544,0,irrelevant,Automated message
inner,4,2.0,train,546,q_01492,g0546,1,relevant,Feedback
inner,4,2.0,train,550,q_01509,g0550,1,relevant,Feedback
inner,4,2.0,train,551,q_00711,g0551,1,relevant,Medical
inner,4,2.0,train,553,q_00879,g0553,1,relevant,Medical
inner,4,2.0,train,554,q_01688,g0554,1,relevant,Language change
inner,4,2.0,train,556,q_01531,g0556,0,irrelevant,Acknowledgment
inner,4,2.0,train,557,q_01382,g0557,0,irrelevant,Acknowledgment
inner,4,2.0,train,558,q_00968,g0558,0,irrelevant,Automated message
inner,4,2.0,train,559,q_00431,g0559,1,relevant,Medical
inner,4,2.0,train,562,q_00605,g0562,1,relevant,Medical
inner,4,2.0,train,563,q_00144,g0563,1,relevant,Other
inner,4,2.0,train,564,q_01659,g0564,1,relevant,Other
inner,4,2.0,train,566,q_00527,g0566,1,relevant,Medical
inner,4,2.0,train,568,q_00131,g0568,0,irrelevant,Acknowledgment
inner,4,2.0,train,569,q_00409,g0569,1,relevant,Medical
inner,4,2.0,train,570,q_01123,g0570,0,irrelevant,Acknowledgment
inner,4,2.0,train,571,q_01744,g0571,1,relevant,Delivery confirmation
inner,4,2.0,train,573,q_00916,g0573,1,relevant,Medical
inner,4,2.0,train,574,q_00061,g0574,0,irrelevant,Greeting
inner,4,2.0,train,575,q_00035,g0575,0,irrelevant,Greeting
inner,4,2.0,train,577,q_00042,g0577,0,irrelevant,Greeting
inner,4,2.0,train,579,q_00607,g0579,1,relevant,Medical
inner,4,2.0,train,582,q_01069,g0582,1,relevant,Other
inner,4,2.0,train,583,q_01348,g0583,0,irrelevant,Acknowledgment
inner,4,2.0,train,584,q_00132,g0120,1,relevant,Other
inner,4,2.0,train,585,q_00761,g0584,1,relevant,Medical
inner,4,2.0,train,586,q_00526,g0585,1,relevant,Medical
inner,4,2.0,train,588,q_00396,g0587,1,relevant,Medical
inner,4,2.0,train,590,q_00053,g0589,0,irrelevant,Greeting
inner,4,2.0,train,593,q_00078,g0592,0,irrelevant,Greeting
inner,4,2.0,train,594,q_00836,g0593,1,relevant,Medical
inner,4,2.0,train,596,q_00779,g0595,1,relevant,Medical
inner,4,2.0,train,598,q_01618,g0597,0,irrelevant,OSS
inner,4,2.0,train,602,q_00614,g0601,1,relevant,Medical
inner,4,2.0,train,603,q_00762,g0602,1,relevant,Medical
inner,4,2.0,train,608,q_00862,g0607,1,relevant,Medical
inner,4,2.0,train,609,q_01742,g0608,1,relevant,Delivery confirmation
inner,4,2.0,train,610,q_00909,g0609,1,relevant,Medical
inner,4,2.0,train,612,q_00318,g0611,1,relevant,Language change
inner,4,2.0,train,613,q_01770,g0612,1,relevant,Delivery confirmation
inner,4,2.0,train,615,q_00963,g0614,1,relevant,Medical
inner,4,2.0,train,616,q_01666,g0615,1,relevant,Language change
inner,4,2.0,train,617,q_01644,g0616,0,irrelevant,OSS
inner,4,2.0,train,618,q_01065,g0617,1,relevant,Other
inner,4,2.0,train,619,q_01600,g0618,0,irrelevant,OSS
inner,4,2.0,train,622,q_01207,g0621,1,relevant,Feedback
inner,4,2.0,train,624,q_01142,g0623,0,irrelevant,Acknowledgment
inner,4,2.0,train,625,q_00516,g0624,1,relevant,Medical
inner,4,2.0,train,629,q_01497,g0628,0,irrelevant,Acknowledgment
inner,4,2.0,train,630,q_01169,g0629,0,irrelevant,Acknowledgment
inner,4,2.0,train,633,q_00248,g0632,1,relevant,Language change
inner,4,2.0,train,635,q_01023,g0634,1,relevant,Date
inner,4,2.0,train,636,q_00099,g0635,0,irrelevant,Acknowledgment
inner,4,2.0,train,638,q_01331,g0637,0,irrelevant,Acknowledgment
inner,4,2.0,train,640,q_01443,g0639,0,irrelevant,Acknowledgment
inner,4,2.0,train,643,q_00246,g0642,1,relevant,Language change
inner,4,2.0,train,645,q_00772,g0644,1,relevant,Medical
inner,4,2.0,train,647,q_00979,g0646,0,irrelevant,Automated message
inner,4,2.0,train,651,q_00038,g0650,0,irrelevant,Acknowledgment
inner,4,2.0,train,652,q_00493,g0651,1,relevant,Medical
inner,4,2.0,train,654,q_00079,g0653,0,irrelevant,Greeting
inner,4,2.0,train,655,q_01526,g0654,0,irrelevant,Acknowledgment
inner,4,2.0,train,656,q_01677,g0655,1,relevant,Language change
inner,4,2.0,train,658,q_00531,g0657,1,relevant,Medical
inner,4,2.0,train,663,q_00877,g0662,1,relevant,Medical
inner,4,2.0,train,665,q_01599,g0664,0,irrelevant,OSS
inner,4,2.0,train,668,q_00843,g0667,1,relevant,Medical
inner,4,2.0,train,669,q_01625,g0668,0,irrelevant,OSS
inner,4,2.0,train,672,q_01011,g0671,1,relevant,Date
inner,4,2.0,train,673,q_01627,g0672,0,irrelevant,OSS
inner,4,2.0,train,678,q_00837,g0677,1,relevant,Medical
inner,4,2.0,train,680,q_01389,g0679,1,relevant,Feedback
inner,4,2.0,train,682,q_00412,g0681,1,relevant,Medical
inner,4,2.0,train,683,q_00563,g0682,1,relevant,Medical
inner,4,2.0,train,685,q_00808,g0684,1,relevant,Medical
inner,4,2.0,train,687,q_00368,g0686,1,relevant,Medical
inner,4,2.0,train,688,q_01105,g0687,1,relevant,Medical
inner,4,2.0,train,689,q_00809,g0688,1,relevant,Medical
inner,4,2.0,train,690,q_00773,g0689,1,relevant,Other
inner,4,2.0,train,691,q_00824,g0690,1,relevant,Medical
inner,4,2.0,train,693,q_01674,g0692,1,relevant,Language change
inner,4,2.0,train,694,q_01054,g0693,1,relevant,Other
inner,4,2.0,train,696,q_00864,g0695,1,relevant,Medical
inner,4,2.0,train,698,q_01206,g0697,0,irrelevant,Acknowledgment
inner,4,2.0,train,699,q_01305,g0698,0,irrelevant,Acknowledgment
inner,4,2.0,train,701,q_00919,g0700,1,relevant,Medical
inner,4,2.0,train,703,q_00015,g0702,0,irrelevant,Greeting
inner,4,2.0,train,704,q_01074,g0703,1,relevant,Other
inner,4,2.0,train,705,q_01108,g0704,1,relevant,Medical
inner,4,2.0,train,706,q_01756,g0705,1,relevant,Delivery confirmation
inner,4,2.0,train,709,q_01583,g0708,0,irrelevant,OSS
inner,4,2.0,train,711,q_01295,g0710,0,irrelevant,Acknowledgment
inner,4,2.0,train,712,q_00900,g0711,1,relevant,Medical
inner,4,2.0,train,713,q_00018,g0712,0,irrelevant,Greeting
inner,4,2.0,train,714,q_01465,g0713,0,irrelevant,Acknowledgment
inner,4,2.0,train,716,q_01671,g0715,1,relevant,Language change
inner,4,2.0,train,720,q_01199,g0719,0,irrelevant,Acknowledgment
inner,4,2.0,train,723,q_01409,g0722,0,irrelevant,Acknowledgment
inner,4,2.0,train,725,q_01153,g0724,0,irrelevant,Acknowledgment
inner,4,2.0,train,728,q_01262,g0727,0,irrelevant,Acknowledgment
inner,4,2.0,train,730,q_00337,g0729,1,relevant,Medical
inner,4,2.0,train,731,q_00708,g0730,1,relevant,Medical
inner,4,2.0,train,735,q_00890,g0734,1,relevant,Medical
inner,4,2.0,train,738,q_00392,g0737,1,relevant,Medical
inner,4,2.0,train,739,q_01429,g0738,0,irrelevant,Acknowledgment
inner,4,2.0,train,741,q_01167,g0740,1,relevant,Delivery confirmation
inner,4,2.0,train,742,q_00188,g0741,0,irrelevant,Acknowledgment
inner,4,2.0,train,746,q_00353,g0745,1,relevant,Medical
inner,4,2.0,train,751,q_00800,g0750,1,relevant,Medical
inner,4,2.0,train,752,q_00021,g0751,0,irrelevant,Greeting
inner,4,2.0,train,754,q_00710,g0753,1,relevant,Medical
inner,4,2.0,train,755,q_00559,g0754,1,relevant,Medical
inner,4,2.0,train,757,q_01518,g0756,0,irrelevant,Acknowledgment
inner,4,2.0,train,758,q_01356,g0757,1,relevant,Feedback
inner,4,2.0,train,763,q_01189,g0762,0,irrelevant,Acknowledgment
inner,4,2.0,train,764,q_00750,g0763,1,relevant,Medical
inner,4,2.0,train,765,q_01208,g0764,0,irrelevant,Acknowledgment
inner,4,2.0,train,768,q_01150,g0767,0,irrelevant,Acknowledgment
inner,4,2.0,train,769,q_01433,g0768,1,relevant,Delivery confirmation
inner,4,2.0,train,771,q_00019,g0770,0,irrelevant,Greeting
inner,4,2.0,train,775,q_00362,g0774,1,relevant,Medical
inner,4,2.0,train,777,q_00109,g0776,0,irrelevant,Acknowledgment
inner,4,2.0,train,780,q_01498,g0779,0,irrelevant,Acknowledgment
inner,4,2.0,train,782,q_00714,g0781,1,relevant,Medical
inner,4,2.0,train,786,q_01261,g0785,0,irrelevant,Acknowledgment
inner,4,2.0,train,787,q_01229,g0786,0,irrelevant,Acknowledgment
inner,4,2.0,train,788,q_01523,g0787,1,relevant,Feedback
inner,4,2.0,train,789,q_01002,g0788,0,irrelevant,Automated message
inner,4,2.0,train,791,q_01760,g0790,1,relevant,Delivery confirmation
inner,4,2.0,train,792,q_00390,g0791,1,relevant,Medical
inner,4,2.0,train,793,q_01736,g0792,1,relevant,Delivery confirmation
inner,4,2.0,train,794,q_00230,g0793,0,irrelevant,Spam
inner,4,2.0,train,795,q_01504,g0794,0,irrelevant,Acknowledgment
inner,4,2.0,train,796,q_00633,g0795,1,relevant,Medical
inner,4,2.0,train,798,q_00419,g0797,1,relevant,Medical
inner,4,2.0,train,799,q_00013,g0798,0,irrelevant,Greeting
inner,4,2.0,train,800,q_00730,g0799,1,relevant,Medical
inner,4,2.0,train,805,q_00108,g0804,1,relevant,Other
inner,4,2.0,train,806,q_01405,g0805,0,irrelevant,Acknowledgment
inner,4,2.0,train,807,q_00603,g0806,1,relevant,Medical
inner,4,2.0,train,808,q_01313,g0807,0,irrelevant,Acknowledgment
inner,4,2.0,train,809,q_00328,g0808,1,relevant,Medical
inner,4,2.0,train,810,q_00658,g0809,1,relevant,Medical
inner,4,2.0,train,811,q_00545,g0810,1,relevant,Medical
inner,4,2.0,train,814,q_00407,g0813,1,relevant,Medical
inner,4,2.0,train,816,q_00110,g0815,0,irrelevant,Acknowledgment
inner,4,2.0,train,817,q_00659,g0816,1,relevant,Medical
inner,4,2.0,train,818,q_00811,g0817,1,relevant,Medical
inner,4,2.0,train,820,q_01095,g0819,1,relevant,Other
inner,4,2.0,train,824,q_01126,g0823,0,irrelevant,Acknowledgment
inner,4,2.0,train,825,q_00049,g0824,0,irrelevant,Greeting
inner,4,2.0,train,829,q_01704,g0828,1,relevant,Language change
inner,4,2.0,train,832,q_00507,g0831,1,relevant,Medical
inner,4,2.0,train,835,q_01391,g0834,0,irrelevant,Acknowledgment
inner,4,2.0,train,836,q_01700,g0835,1,relevant,Language change
inner,4,2.0,train,839,q_00598,g0838,1,relevant,Medical
inner,4,2.0,train,840,q_00692,g0839,1,relevant,Medical
inner,4,2.0,train,841,q_01218,g0840,0,irrelevant,Acknowledgment
inner,4,2.0,train,842,q_00584,g0841,1,relevant,Medical
inner,4,2.0,train,845,q_00558,g0844,1,relevant,Medical
inner,4,2.0,train,846,q_00500,g0845,1,relevant,Medical
inner,4,2.0,train,847,q_01586,g0846,0,irrelevant,OSS
inner,4,2.0,train,848,q_01679,g0847,1,relevant,Language change
inner,4,2.0,train,850,q_01209,g0849,0,irrelevant,Acknowledgment
inner,4,2.0,train,855,q_01379,g0854,0,irrelevant,Acknowledgment
inner,4,2.0,train,862,q_00970,g0861,0,irrelevant,Automated message
inner,4,2.0,train,863,q_01217,g0862,0,irrelevant,Acknowledgment
inner,4,2.0,train,865,q_00375,g0864,1,relevant,Medical
inner,4,2.0,train,867,q_00679,g0866,1,relevant,Medical
inner,4,2.0,train,869,q_01650,g0868,0,irrelevant,OSS
inner,4,2.0,train,871,q_01289,g0870,0,irrelevant,Acknowledgment
inner,4,2.0,train,872,q_00428,g0871,1,relevant,Medical
inner,4,2.0,train,874,q_00566,g0873,1,relevant,Medical
inner,4,2.0,train,878,q_00810,g0877,1,relevant,Medical
inner,4,2.0,train,879,q_00840,g0878,1,relevant,Medical
inner,4,2.0,train,880,q_01399,g0879,1,relevant,Delivery confirmation
inner,4,2.0,train,881,q_01741,g0880,1,relevant,Delivery confirmation
inner,4,2.0,train,885,q_00349,g0884,1,relevant,Medical
inner,4,2.0,train,886,q_01024,g0885,1,relevant,Date
inner,4,2.0,train,890,q_01519,g0889,1,relevant,Medical
inner,4,2.0,train,893,q_00425,g0892,1,relevant,Medical
inner,4,2.0,train,894,q_00309,g0893,1,relevant,Language change
inner,4,2.0,train,895,q_00137,g0894,0,irrelevant,Acknowledgment
inner,4,2.0,train,897,q_00002,g0896,0,irrelevant,Greeting
inner,4,2.0,train,898,q_01353,g0897,0,irrelevant,Acknowledgment
inner,4,2.0,train,899,q_01016,g0898,1,relevant,Date
inner,4,2.0,train,901,q_00130,g0900,0,irrelevant,Acknowledgment
inner,4,2.0,train,902,q_00051,g0901,0,irrelevant,Greeting
inner,4,2.0,test,7,q_00681,g0007,1,relevant,Medical
inner,4,2.0,test,11,q_01432,g0011,0,irrelevant,Acknowledgment
inner,4,2.0,test,16,q_00999,g0016,0,irrelevant,Automated message
inner,4,2.0,test,22,q_00273,g0022,1,relevant,Language change
inner,4,2.0,test,28,q_00059,g0028,1,relevant,Other
inner,4,2.0,test,30,q_00898,g0030,1,relevant,Medical
inner,4,2.0,test,31,q_01563,g0031,0,irrelevant,OSS
inner,4,2.0,test,34,q_00044,g0034,0,irrelevant,Greeting
inner,4,2.0,test,38,q_00781,g0038,1,relevant,Medical
inner,4,2.0,test,41,q_01642,g0041,0,irrelevant,OSS
inner,4,2.0,test,43,q_00929,g0043,1,relevant,Medical
inner,4,2.0,test,50,q_01294,g0050,0,irrelevant,Acknowledgment
inner,4,2.0,test,55,q_00652,g0055,1,relevant,Medical
inner,4,2.0,test,58,q_00934,g0058,1,relevant,Medical
inner,4,2.0,test,59,q_01375,g0059,0,irrelevant,Acknowledgment
inner,4,2.0,test,60,q_01166,g0060,0,irrelevant,Acknowledgment
inner,4,2.0,test,70,q_01266,g0070,1,relevant,Other
inner,4,2.0,test,75,q_01276,g0075,0,irrelevant,Acknowledgment
inner,4,2.0,test,79,q_01111,g0079,1,relevant,Other
inner,4,2.0,test,91,q_00199,g0091,1,relevant,Other
inner,4,2.0,test,93,q_00495,g0093,1,relevant,Medical
inner,4,2.0,test,94,q_00609,g0094,1,relevant,Medical
inner,4,2.0,test,95,q_01403,g0095,0,irrelevant,Acknowledgment
inner,4,2.0,test,98,q_00169,g0098,0,irrelevant,Acknowledgment
inner,4,2.0,test,101,q_00434,g0101,1,relevant,Medical
inner,4,2.0,test,109,q_01198,g0109,0,irrelevant,Acknowledgment
inner,4,2.0,test,112,q_01453,g0112,0,irrelevant,Acknowledgment
inner,4,2.0,test,113,q_00195,g0113,0,irrelevant,Acknowledgment
inner,4,2.0,test,119,q_00990,g0119,0,irrelevant,Automated message
inner,4,2.0,test,122,q_01098,g0122,1,relevant,Other
inner,4,2.0,test,125,q_00435,g0125,1,relevant,Medical
inner,4,2.0,test,132,q_00547,g0132,1,relevant,Medical
inner,4,2.0,test,133,q_01478,g0133,1,relevant,Feedback
inner,4,2.0,test,136,q_01551,g0136,0,irrelevant,OSS
inner,4,2.0,test,139,q_01286,g0139,0,irrelevant,Acknowledgment
inner,4,2.0,test,141,q_00148,g0141,0,irrelevant,Acknowledgment
inner,4,2.0,test,143,q_00510,g0143,1,relevant,Medical
inner,4,2.0,test,146,q_00462,g0146,1,relevant,Medical
inner,4,2.0,test,165,q_00535,g0165,1,relevant,Medical
inner,4,2.0,test,169,q_00595,g0169,1,relevant,Medical
inner,4,2.0,test,173,q_00786,g0173,1,relevant,Medical
inner,4,2.0,test,176,q_00856,g0176,1,relevant,Medical
inner,4,2.0,test,178,q_00441,g0178,1,relevant,Medical
inner,4,2.0,test,183,q_00576,g0183,1,relevant,Medical
inner,4,2.0,test,203,q_01027,g0203,1,relevant,Medical
inner,4,2.0,test,216,q_01010,g0216,1,relevant,Date
inner,4,2.0,test,218,q_01714,g0218,1,relevant,Delivery confirmation
inner,4,2.0,test,220,q_00235,g0220,1,relevant,Language change
inner,4,2.0,test,221,q_00983,g0221,0,irrelevant,Automated message
inner,4,2.0,test,222,q_01481,g0222,1,relevant,Feedback
inner,4,2.0,test,226,q_00080,g0226,0,irrelevant,Greeting
inner,4,2.0,test,229,q_00722,g0229,1,relevant,Medical
inner,4,2.0,test,235,q_01441,g0235,0,irrelevant,Acknowledgment
inner,4,2.0,test,241,q_01186,g0241,0,irrelevant,Acknowledgment
inner,4,2.0,test,242,q_00023,g0242,0,irrelevant,Greeting
inner,4,2.0,test,243,q_00947,g0243,1,relevant,Medical
inner,4,2.0,test,244,q_01605,g0244,0,irrelevant,OSS
inner,4,2.0,test,245,q_01400,g0245,0,irrelevant,Acknowledgment
inner,4,2.0,test,246,q_00606,g0246,1,relevant,Medical
inner,4,2.0,test,248,q_01161,g0248,1,relevant,Delivery confirmation
inner,4,2.0,test,249,q_01499,g0249,1,relevant,Feedback
inner,4,2.0,test,250,q_00011,g0250,0,irrelevant,Greeting
inner,4,2.0,test,255,q_00543,g0255,1,relevant,Medical
inner,4,2.0,test,260,q_00087,g0260,0,irrelevant,Greeting
inner,4,2.0,test,263,q_01214,g0263,1,relevant,Feedback
inner,4,2.0,test,267,q_01067,g0267,1,relevant,Other
inner,4,2.0,test,270,q_00105,g0270,1,relevant,Other
inner,4,2.0,test,271,q_00675,g0271,1,relevant,Medical
inner,4,2.0,test,273,q_00572,g0273,1,relevant,Medical
inner,4,2.0,test,274,q_01788,g0274,1,relevant,Delivery confirmation
inner,4,2.0,test,277,q_01748,g0277,1,relevant,Delivery confirmation
inner,4,2.0,test,278,q_01527,g0278,1,relevant,Delivery confirmation
inner,4,2.0,test,279,q_01544,g0279,0,irrelevant,OSS
inner,4,2.0,test,282,q_01662,g0282,0,irrelevant,OSS
inner,4,2.0,test,286,q_01558,g0286,0,irrelevant,OSS
inner,4,2.0,test,288,q_01733,g0288,1,relevant,Delivery confirmation
inner,4,2.0,test,289,q_00127,g0289,0,irrelevant,Acknowledgment
inner,4,2.0,test,290,q_00134,g0290,0,irrelevant,Acknowledgment
inner,4,2.0,test,293,q_01084,g0293,1,relevant,Other
inner,4,2.0,test,294,q_01259,g0294,0,irrelevant,Acknowledgment
inner,4,2.0,test,301,q_01238,g0301,0,irrelevant,Acknowledgment
inner,4,2.0,test,304,q_01490,g0304,0,irrelevant,Acknowledgment
inner,4,2.0,test,306,q_00812,g0306,1,relevant,Medical
inner,4,2.0,test,315,q_00744,g0315,1,relevant,Medical
inner,4,2.0,test,318,q_01694,g0318,1,relevant,Language change
inner,4,2.0,test,319,q_00052,g0319,0,irrelevant,Greeting
inner,4,2.0,test,321,q_00223,g0321,0,irrelevant,Spam
inner,4,2.0,test,325,q_00684,g0325,1,relevant,Medical
inner,4,2.0,test,326,q_00977,g0326,0,irrelevant,Automated message
inner,4,2.0,test,334,q_01178,g0334,0,irrelevant,Acknowledgment
inner,4,2.0,test,338,q_01415,g0338,1,relevant,Feedback
inner,4,2.0,test,340,q_01237,g0340,0,irrelevant,Acknowledgment
inner,4,2.0,test,342,q_00511,g0342,1,relevant,Medical
inner,4,2.0,test,345,q_01343,g0345,0,irrelevant,Acknowledgment
inner,4,2.0,test,349,q_01004,g0349,0,irrelevant,Automated message
inner,4,2.0,test,351,q_00644,g0351,1,relevant,Medical
inner,4,2.0,test,353,q_00261,g0353,1,relevant,Language change
inner,4,2.0,test,357,q_00502,g0357,1,relevant,Medical
inner,4,2.0,test,359,q_00378,g0359,1,relevant,Medical
inner,4,2.0,test,363,q_00084,g0363,0,irrelevant,Greeting
inner,4,2.0,test,368,q_01646,g0368,1,relevant,Other
inner,4,2.0,test,369,q_00200,g0369,0,irrelevant,Acknowledgment
inner,4,2.0,test,372,q_01015,g0372,1,relevant,Date
inner,4,2.0,test,373,q_01750,g0373,1,relevant,Delivery confirmation
inner,4,2.0,test,377,q_00985,g0377,0,irrelevant,Automated message
inner,4,2.0,test,382,q_00922,g0382,1,relevant,Medical
inner,4,2.0,test,386,q_00242,g0386,1,relevant,Language change
inner,4,2.0,test,387,q_01746,g0387,1,relevant,Delivery confirmation
inner,4,2.0,test,392,q_01424,g0392,0,irrelevant,Acknowledgment
inner,4,2.0,test,409,q_00224,g0409,0,irrelevant,Spam
inner,4,2.0,test,410,q_00628,g0410,1,relevant,Medical
inner,4,2.0,test,419,q_00140,g0419,0,irrelevant,Acknowledgment
inner,4,2.0,test,424,q_01797,g0424,1,relevant,Date
inner,4,2.0,test,426,q_00904,g0426,1,relevant,Medical
inner,4,2.0,test,437,q_01500,g0437,0,irrelevant,Acknowledgment
inner,4,2.0,test,438,q_01201,g0438,0,irrelevant,Acknowledgment
inner,4,2.0,test,441,q_00384,g0441,1,relevant,Medical
inner,4,2.0,test,444,q_00385,g0444,1,relevant,Medical
inner,4,2.0,test,448,q_01241,g0448,0,irrelevant,Acknowledgment
inner,4,2.0,test,449,q_01717,g0449,1,relevant,Delivery confirmation
inner,4,2.0,test,451,q_00141,g0451,0,irrelevant,Acknowledgment
inner,4,2.0,test,453,q_00660,g0453,1,relevant,Medical
inner,4,2.0,test,454,q_00834,g0454,1,relevant,Medical
inner,4,2.0,test,457,q_00325,g0457,1,relevant,Language change
inner,4,2.0,test,467,q_01141,g0467,1,relevant,Medical
inner,4,2.0,test,471,q_01774,g0471,1,relevant,Delivery confirmation
inner,4,2.0,test,477,q_01582,g0477,0,irrelevant,OSS
inner,4,2.0,test,478,q_00356,g0478,1,relevant,Medical
inner,4,2.0,test,479,q_01722,g0479,1,relevant,Delivery confirmation
inner,4,2.0,test,483,q_00805,g0483,1,relevant,Medical
inner,4,2.0,test,485,q_00204,g0485,0,irrelevant,Acknowledgment
inner,4,2.0,test,486,q_00366,g0486,1,relevant,Medical
inner,4,2.0,test,489,q_00391,g0489,1,relevant,Medical
inner,4,2.0,test,498,q_00291,g0498,1,relevant,Language change
inner,4,2.0,test,504,q_00678,g0504,1,relevant,Medical
inner,4,2.0,test,515,q_00966,g0515,0,irrelevant,Automated message
inner,4,2.0,test,516,q_00902,g0516,1,relevant,Medical
inner,4,2.0,test,522,q_00896,g0522,1,relevant,Medical
inner,4,2.0,test,524,q_01005,g0524,0,irrelevant,Automated message
inner,4,2.0,test,528,q_00496,g0528,1,relevant,Medical
inner,4,2.0,test,534,q_01202,g0534,0,irrelevant,Acknowledgment
