query_id,intent,label,space,nearest_distance,label_agreement_k15
q_01193,Acknowledgment,irrelevant,B,0.26758212,0.9333333333333333
q_01402,Acknowledgment,irrelevant,B,0.44160527,0.6666666666666666
q_00538,Medical,relevant,B,0.30364347,0.9333333333333333
q_00639,Medical,relevant,B,0.41546237,0.8
q_00896,Medical,relevant,B,0.33539492,0.7333333333333333
q_00243,Language change,relevant,B,0.02665627,1.0
q_01005,Automated message,irrelevant,B,0.5990928,0.6666666666666666
q_00701,Medical,relevant,B,0.1320867,0.8
q_00995,Automated message,irrelevant,B,0.30021274,0.8
q_01656,Other,relevant,B,0.34718978,0.5333333333333333
q_00496,Medical,relevant,B,0.19541782,1.0
q_00672,Medical,relevant,B,0.2551912,1.0
q_01077,Other,relevant,B,0.17478597,0.7333333333333333
q_00792,Medical,relevant,B,0.34906948,1.0
q_00768,Medical,relevant,B,0.35356414,1.0
q_01085,Medical,relevant,B,0.25559747,0.8
q_01202,Acknowledgment,irrelevant,B,0.14070976,1.0
q_01138,Acknowledgment,irrelevant,B,0.12914658,0.4666666666666667
q_00743,Medical,relevant,B,0.2490539,1.0
q_00857,Medical,relevant,B,0.19210464,0.9333333333333333
q_00007,Other,relevant,B,0.30440557,0.8
q_01585,OSS,irrelevant,B,0.34718978,0.2
q_01539,Feedback,relevant,B,0.23860252,1.0
q_01165,Feedback,relevant,B,0.1864807,0.8666666666666667
q_00257,Language change,relevant,B,0.13783091,0.8666666666666667
q_00702,Medical,relevant,B,0.15051222,0.9333333333333333
q_00996,Automated message,irrelevant,B,0.3142594,0.9333333333333333
q_00386,Medical,relevant,B,0.28437275,1.0
q_01492,Feedback,relevant,B,0.2738216,1.0
q_00405,Medical,relevant,B,0.3030715,0.5333333333333333
q_00274,Language change,relevant,B,0.008106232,1.0
q_00251,Language change,relevant,B,0.17109251,1.0
q_01509,Feedback,relevant,B,0.12146175,0.5333333333333333
q_00711,Medical,relevant,B,0.1534841,0.8666666666666667
q_00346,Medical,relevant,B,0.19880807,0.9333333333333333
q_00879,Medical,relevant,B,0.10774529,1.0
q_01688,Language change,relevant,B,0.16869414,0.8
q_01740,Delivery confirmation,relevant,B,0.12650895,1.0
q_01531,Acknowledgment,irrelevant,B,0.031036258,1.0
q_01382,Acknowledgment,irrelevant,B,0.09533775,1.0
q_00968,Automated message,irrelevant,B,0.0014268756,0.9333333333333333
q_00431,Medical,relevant,B,0.2358799,1.0
q_00173,Acknowledgment,irrelevant,B,0.0032490492,0.8666666666666667
q_00870,Medical,relevant,B,0.41510153,1.0
q_00605,Medical,relevant,B,0.21881175,1.0
q_00144,Other,relevant,B,0.48288763,0.4666666666666667
q_01659,Other,relevant,B,0.42873377,0.4
q_00066,Greeting,irrelevant,B,0.27178502,0.4666666666666667
q_00527,Medical,relevant,B,0.18831706,1.0
q_00363,Medical,relevant,B,0.2901603,0.9333333333333333
q_00131,Acknowledgment,irrelevant,B,0.16037071,1.0
q_00409,Medical,relevant,B,0.085617125,1.0
q_01123,Acknowledgment,irrelevant,B,0.0016845465,1.0
q_01744,Delivery confirmation,relevant,B,0.12555838,0.7333333333333333
q_00546,Medical,relevant,B,0.18553036,0.9333333333333333
q_00916,Medical,relevant,B,0.29474223,0.8666666666666667
q_00061,Greeting,irrelevant,B,0.022258162,1.0
q_00035,Greeting,irrelevant,B,0.055604696,1.0
q_01451,Acknowledgment,irrelevant,B,0.15539181,0.8666666666666667
q_00042,Greeting,irrelevant,B,0.2541458,0.9333333333333333
q_01696,Language change,relevant,B,0.11358416,1.0
q_00607,Medical,relevant,B,0.22723657,1.0
q_00176,Acknowledgment,irrelevant,B,0.13715369,0.6666666666666666
q_00211,Spam,irrelevant,B,0.5705669,0.7333333333333333
q_01069,Other,relevant,B,0.47904682,0.5333333333333333
q_01348,Acknowledgment,irrelevant,B,0.07204342,0.9333333333333333
q_00132,Other,relevant,B,0.05186099,0.6
q_00761,Medical,relevant,B,0.37987113,0.9333333333333333
q_00526,Medical,relevant,B,0.14442396,0.9333333333333333
q_01055,Other,relevant,B,0.26431775,0.8666666666666667
q_00396,Medical,relevant,B,0.42761284,1.0
q_01790,Delivery confirmation,relevant,B,0.16174686,0.7333333333333333
q_00053,Greeting,irrelevant,B,0.24254751,0.9333333333333333
q_01383,Acknowledgment,irrelevant,B,0.18738127,0.8
q_01043,Spam,irrelevant,B,0.56112474,0.13333333333333333
q_00078,Greeting,irrelevant,B,0.30636305,0.7333333333333333
q_00836,Medical,relevant,B,0.27238423,1.0
q_01025,Date,relevant,B,0.2740528,1.0
q_00779,Medical,relevant,B,0.2581246,1.0
q_01616,OSS,irrelevant,B,0.45538497,0.6666666666666666
q_01618,OSS,irrelevant,B,0.3228407,0.8666666666666667
q_01414,Delivery confirmation,relevant,B,0.27766585,0.2
q_01739,Delivery confirmation,relevant,B,0.16326702,1.0
q_00461,Medical,relevant,B,0.25126463,1.0
q_00614,Medical,relevant,B,0.08446026,0.9333333333333333
q_00762,Medical,relevant,B,0.40237695,1.0
q_00665,Medical,relevant,B,0.39111853,0.6666666666666666
q_00689,Medical,relevant,B,0.23954642,0.9333333333333333
q_00001,Greeting,irrelevant,B,0.3225999,0.26666666666666666
q_00594,Medical,relevant,B,0.06255692,0.8666666666666667
q_00862,Medical,relevant,B,0.32346576,1.0
q_01742,Delivery confirmation,relevant,B,0.24130106,1.0
q_00909,Medical,relevant,B,0.18084544,1.0
q_00181,Acknowledgment,irrelevant,B,0.2584142,0.9333333333333333
q_00318,Language change,relevant,B,0.05254239,1.0
q_01770,Delivery confirmation,relevant,B,0.23318344,0.8
q_01545,OSS,irrelevant,B,0.17916858,0.26666666666666666
q_00963,Medical,relevant,B,0.14115298,1.0
q_01666,Language change,relevant,B,0.11811501,0.3333333333333333
q_01644,OSS,irrelevant,B,0.17163467,0.9333333333333333
q_01065,Other,relevant,B,0.11606789,0.6
q_01600,OSS,irrelevant,B,0.39734435,0.5333333333333333
q_00358,Medical,relevant,B,0.25627565,1.0
q_01192,Acknowledgment,irrelevant,B,0.18986213,0.5333333333333333
q_01207,Feedback,relevant,B,0.44737303,0.5333333333333333
q_00136,Acknowledgment,irrelevant,B,0.016947329,0.6666666666666666
q_01142,Acknowledgment,irrelevant,B,0.056025743,1.0
q_00516,Medical,relevant,B,0.27818692,0.9333333333333333
q_00597,Medical,relevant,B,0.2928759,0.8666666666666667
q_00424,Medical,relevant,B,0.10945892,0.9333333333333333
q_00735,Medical,relevant,B,0.33826065,0.8
q_01497,Acknowledgment,irrelevant,B,0.06816375,1.0
q_01169,Acknowledgment,irrelevant,B,0.1573844,0.7333333333333333
q_00617,Medical,relevant,B,0.21046245,0.8666666666666667
q_00748,Medical,relevant,B,0.14657688,0.9333333333333333
q_00248,Language change,relevant,B,0.18239212,1.0
q_01127,Acknowledgment,irrelevant,B,0.19527113,1.0
q_01023,Date,relevant,B,0.26525676,1.0
q_00099,Acknowledgment,irrelevant,B,0.016947329,0.8
q_00625,Medical,relevant,B,0.28710675,0.9333333333333333
q_01331,Acknowledgment,irrelevant,B,0.2308144,0.7333333333333333
q_00939,Medical,relevant,B,0.17544013,0.8
q_01443,Acknowledgment,irrelevant,B,0.1975382,0.4
q_01053,Medical,relevant,B,0.2162534,0.7333333333333333
q_00402,OSS,irrelevant,B,0.45544118,0.8
q_00246,Language change,relevant,B,0.03105098,1.0
q_00899,Medical,relevant,B,0.37955695,0.8
q_00772,Medical,relevant,B,0.3353027,1.0
q_01787,Delivery confirmation,relevant,B,0.3425401,0.8
q_00979,Automated message,irrelevant,B,0.0014268756,0.9333333333333333
q_00980,Automated message,irrelevant,B,0.323815,0.9333333333333333
q_01269,Medical,relevant,B,0.3061335,1.0
q_01687,Language change,relevant,B,0.092368364,1.0
q_00038,Acknowledgment,irrelevant,B,0.065853655,1.0
q_00493,Medical,relevant,B,0.12222195,0.9333333333333333
q_01372,Acknowledgment,irrelevant,B,0.1999219,0.9333333333333333
q_00079,Greeting,irrelevant,B,0.12942374,0.8666666666666667
q_01526,Acknowledgment,irrelevant,B,0.1320867,0.3333333333333333
q_01677,Language change,relevant,B,0.14956552,0.9333333333333333
q_01046,Other,relevant,B,0.11606789,0.6
q_00531,Medical,relevant,B,0.14660227,0.7333333333333333
q_00311,Language change,relevant,B,0.105707765,1.0
q_01174,Acknowledgment,irrelevant,B,0.15652889,1.0
q_00486,Medical,relevant,B,0.24263996,1.0
q_00530,Medical,relevant,B,0.28431964,0.9333333333333333
q_00877,Medical,relevant,B,0.26738054,1.0
q_01734,Delivery confirmation,relevant,B,0.38204837,0.13333333333333333
q_01599,OSS,irrelevant,B,0.19802958,0.8666666666666667
q_00827,Medical,relevant,B,0.23119587,1.0
q_01298,Acknowledgment,irrelevant,B,0.03110993,1.0
q_00843,Medical,relevant,B,0.26110816,1.0
q_01625,OSS,irrelevant,B,0.3260697,0.4
q_00556,Medical,relevant,B,0.14992225,0.9333333333333333
q_01425,Medical,relevant,B,0.21664393,1.0
q_01011,Date,relevant,B,0.068091035,0.9333333333333333
q_01627,OSS,irrelevant,B,0.16326731,0.4
q_00833,Medical,relevant,B,0.42739666,0.8
q_00397,Medical,relevant,B,0.42199337,1.0
q_01330,Acknowledgment,irrelevant,B,0.12733352,0.9333333333333333
q_00767,Medical,relevant,B,0.23712623,1.0
q_00837,Medical,relevant,B,0.36013347,0.7333333333333333
q_00984,Automated message,irrelevant,B,0.23102438,0.9333333333333333
q_01389,Feedback,relevant,B,0.11541772,0.8
q_00118,Acknowledgment,irrelevant,B,0.2885375,0.4666666666666667
q_00412,Medical,relevant,B,0.40127903,0.8666666666666667
q_00563,Medical,relevant,B,0.42633164,0.6666666666666666
q_00168,Acknowledgment,irrelevant,B,0.40967953,0.6666666666666666
q_00808,Medical,relevant,B,0.35452712,1.0
q_00060,Greeting,irrelevant,B,0.14257312,0.4666666666666667
q_00368,Medical,relevant,B,0.13066041,1.0
q_01105,Medical,relevant,B,0.3606329,1.0
q_00809,Medical,relevant,B,0.14657688,1.0
q_00773,Other,relevant,B,0.3542297,1.0
q_00824,Medical,relevant,B,0.2325077,1.0
q_01759,Delivery confirmation,relevant,B,0.104436934,1.0
q_01674,Language change,relevant,B,0.22468323,1.0
q_01054,Other,relevant,B,0.1987781,0.6
q_01197,Acknowledgment,irrelevant,B,0.03110993,1.0
q_00864,Medical,relevant,B,0.25197768,1.0
q_01122,Acknowledgment,irrelevant,B,0.13449937,0.9333333333333333
q_01206,Acknowledgment,irrelevant,B,0.086496234,0.8666666666666667
q_01305,Acknowledgment,irrelevant,B,0.07951826,0.8666666666666667
q_01803,Date,relevant,B,0.17133737,1.0
q_00919,Medical,relevant,B,0.21044576,1.0
q_00709,Medical,relevant,B,0.18077528,0.9333333333333333
q_00015,Greeting,irrelevant,B,0.016345382,1.0
q_01074,Other,relevant,B,0.34826183,0.4666666666666667
q_01108,Medical,relevant,B,0.17222905,0.8
q_01756,Delivery confirmation,relevant,B,0.18469214,1.0
q_01470,Acknowledgment,irrelevant,B,0.17878342,1.0
q_00146,Acknowledgment,irrelevant,B,0.22291625,0.8666666666666667
q_01583,OSS,irrelevant,B,0.17163467,0.9333333333333333
q_01309,Acknowledgment,irrelevant,B,0.26895612,0.5333333333333333
q_01295,Acknowledgment,irrelevant,B,0.041259468,0.8
q_00900,Medical,relevant,B,0.15468514,0.9333333333333333
q_00018,Greeting,irrelevant,B,0.06068182,0.5333333333333333
q_01465,Acknowledgment,irrelevant,B,0.31142342,0.8666666666666667
q_01532,Acknowledgment,irrelevant,B,0.0014288425,1.0
q_01671,Language change,relevant,B,0.19741297,0.8666666666666667
q_01263,Acknowledgment,irrelevant,B,0.20629764,1.0
q_00270,Language change,relevant,B,0.20427936,1.0
q_00886,Medical,relevant,B,0.17791653,0.9333333333333333
q_01199,Acknowledgment,irrelevant,B,0.13250566,1.0
q_01396,Acknowledgment,irrelevant,B,0.032684207,1.0
q_00100,Acknowledgment,irrelevant,B,0.016526282,0.6
q_01409,Acknowledgment,irrelevant,B,0.1566602,0.9333333333333333
q_01232,Acknowledgment,irrelevant,B,0.23132408,0.13333333333333333
q_01153,Acknowledgment,irrelevant,B,0.21991247,0.9333333333333333
q_01775,Delivery confirmation,relevant,B,0.20269012,1.0
q_01102,Other,relevant,B,0.15246904,0.6
q_01262,Acknowledgment,irrelevant,B,0.16692573,1.0
q_01308,Acknowledgment,irrelevant,B,0.02422607,0.9333333333333333
q_00337,Medical,relevant,B,0.47772825,0.8
q_00708,Medical,relevant,B,0.21411043,0.7333333333333333
q_00867,Medical,relevant,B,0.14130825,1.0
q_01080,Other,relevant,B,0.5570316,0.8666666666666667
q_01324,Feedback,relevant,B,0.22065872,0.13333333333333333
q_00890,Medical,relevant,B,0.20899522,1.0
q_01352,Acknowledgment,irrelevant,B,0.07166505,1.0
q_01101,Other,relevant,B,0.20886892,0.4
q_00392,Medical,relevant,B,0.34092128,1.0
q_01429,Acknowledgment,irrelevant,B,0.16332555,0.8
q_00120,Other,relevant,B,0.004520297,0.4666666666666667
q_01167,Delivery confirmation,relevant,B,0.20713192,0.8666666666666667
q_00188,Acknowledgment,irrelevant,B,0.19001341,0.26666666666666666
q_01538,Feedback,relevant,B,0.25953585,0.8
q_00143,Acknowledgment,irrelevant,B,0.013784885,0.8666666666666667
q_01649,OSS,irrelevant,B,0.20091563,0.26666666666666666
q_00353,Medical,relevant,B,0.1286065,0.9333333333333333
q_00442,Medical,relevant,B,0.14659286,0.8
q_01604,OSS,irrelevant,B,0.5630182,0.13333333333333333
q_01132,Acknowledgment,irrelevant,B,0.010049343,1.0
q_00826,Medical,relevant,B,0.23993659,1.0
q_00800,Medical,relevant,B,0.2879628,1.0
q_00021,Greeting,irrelevant,B,0.020762324,0.9333333333333333
q_01200,Acknowledgment,irrelevant,B,0.26041543,0.9333333333333333
q_00710,Medical,relevant,B,0.22042704,0.7333333333333333
q_00559,Medical,relevant,B,0.24700797,0.6666666666666666
q_00670,Medical,relevant,B,0.13066041,0.7333333333333333
q_01518,Acknowledgment,irrelevant,B,0.14927816,0.8666666666666667
q_01356,Feedback,relevant,B,0.19617993,0.3333333333333333
q_01440,Acknowledgment,irrelevant,B,0.49085027,0.5333333333333333
q_00760,Medical,relevant,B,0.42070472,0.8666666666666667
q_01720,Delivery confirmation,relevant,B,0.32175535,1.0
q_01726,Delivery confirmation,relevant,B,0.23390114,1.0
q_01189,Acknowledgment,irrelevant,B,0.09681308,1.0
q_00750,Medical,relevant,B,0.20883727,1.0
q_01208,Acknowledgment,irrelevant,B,0.19248784,1.0
q_00468,Medical,relevant,B,0.21997523,1.0
q_00694,Medical,relevant,B,0.22321743,1.0
q_01150,Acknowledgment,irrelevant,B,0.12098086,0.5333333333333333
q_01433,Delivery confirmation,relevant,B,0.33735108,0.4
q_01184,Acknowledgment,irrelevant,B,0.19350117,0.9333333333333333
q_00019,Greeting,irrelevant,B,0.13322592,1.0
q_00447,Medical,relevant,B,0.11138487,0.8666666666666667
q_00696,Medical,relevant,B,0.1658839,1.0
q_01239,Acknowledgment,irrelevant,B,0.17813861,0.6666666666666666
q_00362,Medical,relevant,B,0.271715,1.0
q_00497,Medical,relevant,B,0.40427113,0.8
q_00109,Acknowledgment,irrelevant,B,0.0714246,0.13333333333333333
q_00292,Language change,relevant,B,0.19624013,1.0
q_01152,Acknowledgment,irrelevant,B,0.07951826,0.8666666666666667
q_01498,Acknowledgment,irrelevant,B,0.061707854,1.0
q_01094,Other,relevant,B,0.04930848,0.5333333333333333
q_00714,Medical,relevant,B,0.27668774,1.0
q_00281,Language change,relevant,B,0.17310989,1.0
q_01697,Language change,relevant,B,0.05254239,1.0
q_01678,Language change,relevant,B,0.19197673,1.0
q_01261,Acknowledgment,irrelevant,B,0.056025743,1.0
q_01229,Acknowledgment,irrelevant,B,0.040650725,1.0
q_01523,Feedback,relevant,B,0.110691786,0.8666666666666667
q_01002,Automated message,irrelevant,B,0.28808814,0.8666666666666667
q_00186,Acknowledgment,irrelevant,B,0.010571718,1.0
q_01760,Delivery confirmation,relevant,B,0.19992542,1.0
q_00390,Medical,relevant,B,0.29856604,0.3333333333333333
q_01736,Delivery confirmation,relevant,B,0.13884878,1.0
q_00230,Spam,irrelevant,B,0.48335868,0.3333333333333333
q_01504,Acknowledgment,irrelevant,B,0.008090675,1.0
q_00633,Medical,relevant,B,0.20948905,0.6666666666666666
q_01063,Other,relevant,B,0.19657183,0.6
q_00419,Medical,relevant,B,0.28271258,1.0
q_00013,Greeting,irrelevant,B,0.020762324,1.0
q_00730,Medical,relevant,B,0.46013492,1.0
q_01480,Acknowledgment,irrelevant,B,0.15511394,1.0
q_00795,Medical,relevant,B,0.46138966,1.0
q_01314,Acknowledgment,irrelevant,B,0.2231291,0.26666666666666666
q_00039,Greeting,irrelevant,B,0.080652595,0.8
q_00108,Other,relevant,B,0.102347195,0.5333333333333333
q_01405,Acknowledgment,irrelevant,B,0.2241528,0.26666666666666666
q_00603,Medical,relevant,B,0.35330492,1.0
q_01313,Acknowledgment,irrelevant,B,0.18986213,0.5333333333333333
q_00328,Medical,relevant,B,0.24754792,1.0
q_00658,Medical,relevant,B,0.18077528,1.0
q_00545,Medical,relevant,B,0.39637542,0.9333333333333333
q_00376,Medical,relevant,B,0.4013682,1.0
q_00635,Medical,relevant,B,0.33528316,0.9333333333333333
q_00407,Medical,relevant,B,0.16472805,1.0
q_01066,Medical,relevant,B,0.23954642,0.9333333333333333
q_00110,Acknowledgment,irrelevant,B,0.0014288425,1.0
q_00659,Medical,relevant,B,0.2709415,1.0
q_00811,Medical,relevant,B,0.39346582,1.0
q_01525,Acknowledgment,irrelevant,B,0.1080901,0.9333333333333333
q_01095,Other,relevant,B,0.31336522,0.6
q_01376,OSS,irrelevant,B,0.27815247,0.06666666666666667
q_00517,Medical,relevant,B,0.31677818,0.9333333333333333
q_01477,Feedback,relevant,B,0.19906735,1.0
q_01126,Acknowledgment,irrelevant,B,0.15462619,1.0
q_00049,Greeting,irrelevant,B,0.16788435,0.8
q_01071,Other,relevant,B,0.5021007,0.6666666666666666
q_01333,Acknowledgment,irrelevant,B,0.1480065,1.0
q_01075,Medical,relevant,B,0.21653408,1.0
q_01704,Language change,relevant,B,0.09943199,0.9333333333333333
q_01528,Acknowledgment,irrelevant,B,0.109589875,1.0
q_00403,Medical,relevant,B,0.24284261,0.8
q_00507,Medical,relevant,B,0.2358799,1.0
q_00420,Medical,relevant,B,0.15529722,1.0
q_01765,Delivery confirmation,relevant,B,0.23744494,1.0
q_01391,Acknowledgment,irrelevant,B,0.13058984,1.0
q_01700,Language change,relevant,B,0.092368364,1.0
q_00641,Medical,relevant,B,0.10945892,0.9333333333333333
q_01529,Medical,relevant,B,0.49887902,0.4666666666666667
q_00598,Medical,relevant,B,0.284513,1.0
q_00692,Medical,relevant,B,0.22332269,0.7333333333333333
q_01218,Acknowledgment,irrelevant,B,0.19248784,1.0
q_00584,Medical,relevant,B,0.27236575,1.0
q_00056,Greeting,irrelevant,B,0.10817963,1.0
q_00070,Greeting,irrelevant,B,0.22182041,1.0
q_00558,Medical,relevant,B,0.24700797,0.6
q_00500,Medical,relevant,B,0.15546823,1.0
q_01586,OSS,irrelevant,B,0.23826712,0.26666666666666666
q_01679,Language change,relevant,B,0.110816896,1.0
q_00126,Acknowledgment,irrelevant,B,0.14261019,0.4666666666666667
q_01209,Acknowledgment,irrelevant,B,0.10684848,0.9333333333333333
q_00859,Medical,relevant,B,0.38559455,1.0
q_01580,OSS,irrelevant,B,0.2949298,0.8666666666666667
q_01473,Acknowledgment,irrelevant,B,0.35848093,0.6
q_00031,Greeting,irrelevant,B,0.064339876,0.9333333333333333
q_01379,Acknowledgment,irrelevant,B,0.28065097,0.6
q_01793,Date,relevant,B,0.17133737,1.0
q_00301,Language change,relevant,B,0.11925018,1.0
q_00158,Acknowledgment,irrelevant,B,0.10806018,0.9333333333333333
q_00352,Medical,relevant,B,0.26704562,0.9333333333333333
q_00399,Medical,relevant,B,0.44599873,0.4
q_00715,Medical,relevant,B,0.19083023,1.0
q_00970,Automated message,irrelevant,B,0.28367847,1.0
q_01217,Acknowledgment,irrelevant,B,0.11065084,1.0
q_00041,Greeting,irrelevant,B,0.24880588,1.0
q_00375,Medical,relevant,B,0.40411395,0.9333333333333333
q_01051,Medical,relevant,B,0.22748744,0.9333333333333333
q_00679,Medical,relevant,B,0.24953544,0.6666666666666666
q_00948,Medical,relevant,B,0.32644862,0.9333333333333333
q_01650,OSS,irrelevant,B,0.39183307,0.26666666666666666
q_01243,Acknowledgment,irrelevant,B,0.08729243,0.8666666666666667
q_01289,Acknowledgment,irrelevant,B,0.17343861,1.0
q_00428,Medical,relevant,B,0.11909777,0.9333333333333333
q_01484,Feedback,relevant,B,0.5355104,0.5333333333333333
q_00566,Medical,relevant,B,0.052738607,0.9333333333333333
q_00513,Medical,relevant,B,0.45470178,0.8666666666666667
q_00400,Medical,relevant,B,0.3954211,0.9333333333333333
q_00043,Greeting,irrelevant,B,0.011366248,0.9333333333333333
q_00810,Medical,relevant,B,0.1574434,1.0
q_00840,Medical,relevant,B,0.5066577,0.9333333333333333
q_01399,Delivery confirmation,relevant,B,0.20418513,1.0
q_01741,Delivery confirmation,relevant,B,0.17840636,0.4
q_01260,Acknowledgment,irrelevant,B,0.26660526,1.0
q_01461,Acknowledgment,irrelevant,B,0.2608326,0.8666666666666667
q_00930,Medical,relevant,B,0.26757783,0.6
q_00349,Medical,relevant,B,0.27244163,1.0
q_01024,Date,relevant,B,0.17002314,0.9333333333333333
q_00191,Acknowledgment,irrelevant,B,0.0032490492,0.8666666666666667
q_00192,Acknowledgment,irrelevant,B,0.5217469,0.4666666666666667
q_00161,Other,relevant,B,0.05186099,0.6
q_01519,Medical,relevant,B,0.1880405,0.6666666666666666
q_01597,OSS,irrelevant,B,0.29612273,1.0
q_01768,Delivery confirmation,relevant,B,0.26465255,1.0
q_00425,Medical,relevant,B,0.11089444,0.9333333333333333
q_00309,Language change,relevant,B,0.2554136,1.0
q_00137,Acknowledgment,irrelevant,B,0.05129826,0.8666666666666667
q_01535,Acknowledgment,irrelevant,B,0.18783331,0.7333333333333333
q_00002,Greeting,irrelevant,B,0.025652826,1.0
q_01353,Acknowledgment,irrelevant,B,0.33363724,0.6666666666666666
q_01016,Date,relevant,B,0.15507555,1.0
q_00320,Language change,relevant,B,0.12537318,1.0
q_00130,Acknowledgment,irrelevant,B,0.110978186,0.9333333333333333
q_00051,Greeting,irrelevant,B,0.46202385,0.4666666666666667
q_01749,Delivery confirmation,relevant,C,0.22409213,0.8
q_01282,Feedback,relevant,C,0.5326623,0.0
q_01630,OSS,irrelevant,C,0.4647022,0.6666666666666666
q_00293,Language change,relevant,C,0.21702635,1.0
q_01349,Acknowledgment,irrelevant,C,0.38305688,0.8666666666666667
q_00369,Medical,relevant,C,0.5912342,0.7333333333333333
q_00214,Spam,irrelevant,C,0.551206,0.3333333333333333
q_00681,Medical,relevant,C,0.565917,0.8666666666666667
q_00736,Medical,relevant,C,0.4035958,1.0
q_00022,Greeting,irrelevant,C,0.2653147,1.0
q_00982,Automated message,irrelevant,C,0.4191463,1.0
q_01432,Acknowledgment,irrelevant,C,0.12758619,0.8666666666666667
q_00512,Medical,relevant,C,0.6179008,0.4666666666666667
q_00682,Medical,relevant,C,0.5628604,0.8666666666666667
q_00974,Automated message,irrelevant,C,0.3626483,1.0
q_00228,Spam,irrelevant,C,0.57288975,0.5333333333333333
q_00999,Automated message,irrelevant,C,0.6248711,0.2
q_01587,OSS,irrelevant,C,0.4409572,0.2
q_01292,Acknowledgment,irrelevant,C,0.3114074,1.0
q_00175,Acknowledgment,irrelevant,C,0.313886,1.0
q_00519,Medical,relevant,C,0.6884923,0.8
q_00304,Language change,relevant,C,0.35773325,1.0
q_00273,Language change,relevant,C,0.2840777,1.0
q_00437,Medical,relevant,C,0.64207184,0.8666666666666667
q_01204,Acknowledgment,irrelevant,C,0.3079856,1.0
q_01234,Acknowledgment,irrelevant,C,0.182733,0.8666666666666667
q_00215,Spam,irrelevant,C,0.59171116,0.4
q_01686,Language change,relevant,C,0.32250738,1.0
q_00059,Other,relevant,C,0.5122608,0.0
q_01194,Feedback,relevant,C,0.470299,0.6666666666666666
q_00898,Medical,relevant,C,0.5444269,0.8666666666666667
q_01563,OSS,irrelevant,C,0.53089184,0.5333333333333333
q_01472,Acknowledgment,irrelevant,C,0.303074,0.5333333333333333
q_00107,Acknowledgment,irrelevant,C,0.41049182,0.6666666666666666
q_00044,Greeting,irrelevant,C,0.4267292,0.8
q_01371,Acknowledgment,irrelevant,C,0.36219496,0.9333333333333333
q_01763,Delivery confirmation,relevant,C,0.6199635,0.26666666666666666
q_00232,Spam,irrelevant,C,0.64984167,0.7333333333333333
q_00781,Medical,relevant,C,0.35046363,1.0
q_00820,Medical,relevant,C,0.46901286,1.0
q_00525,Medical,relevant,C,0.4728446,0.8
q_01642,OSS,irrelevant,C,0.45260108,0.6666666666666666
q_01724,Delivery confirmation,relevant,C,0.28254467,1.0
q_00929,Medical,relevant,C,0.616559,0.8666666666666667
q_00174,Acknowledgment,irrelevant,C,0.25196058,1.0
q_00006,Greeting,irrelevant,C,0.53008324,0.5333333333333333
q_01457,Other,relevant,C,0.5006057,0.6
q_00586,Medical,relevant,C,0.58606786,0.8
q_01745,Delivery confirmation,relevant,C,0.48421037,0.8666666666666667
q_00455,Medical,relevant,C,0.5983607,0.7333333333333333
q_01294,Acknowledgment,irrelevant,C,0.30320328,0.9333333333333333
q_00297,Language change,relevant,C,0.28533977,1.0
q_01342,Acknowledgment,irrelevant,C,0.52711695,0.6
q_00667,Medical,relevant,C,0.59111756,0.9333333333333333
q_00950,Medical,relevant,C,0.49825168,0.8
q_00652,Medical,relevant,C,0.55584246,0.6666666666666666
q_00740,Medical,relevant,C,0.6250268,1.0
q_01163,Feedback,relevant,C,0.23648357,0.13333333333333333
q_00934,Medical,relevant,C,0.48725188,1.0
q_01375,Acknowledgment,irrelevant,C,0.4564435,0.4
q_01166,Acknowledgment,irrelevant,C,0.47094607,1.0
q_00931,Medical,relevant,C,0.6061586,0.4
q_00417,Medical,relevant,C,0.38528365,0.9333333333333333
q_01540,Feedback,relevant,C,0.57501745,0.8666666666666667
q_01130,Acknowledgment,irrelevant,C,0.16450983,1.0
q_00981,Automated message,irrelevant,C,0.08116424,0.8
q_00731,Medical,relevant,C,0.33367312,1.0
q_00518,Medical,relevant,C,0.43703848,0.7333333333333333
q_01270,Acknowledgment,irrelevant,C,0.3200088,1.0
q_00668,Medical,relevant,C,0.6505418,0.7333333333333333
q_01266,Other,relevant,C,0.37079644,0.26666666666666666
q_00602,Other,relevant,C,0.5078674,0.8666666666666667
q_00128,Acknowledgment,irrelevant,C,0.6248523,0.8666666666666667
q_00721,Medical,relevant,C,0.52982426,0.8666666666666667
q_01645,OSS,irrelevant,C,0.42447037,0.6666666666666666
q_01276,Acknowledgment,irrelevant,C,0.10234177,1.0
q_00873,Medical,relevant,C,0.5807934,1.0
q_00847,Medical,relevant,C,0.64028955,0.6
q_00964,Medical,relevant,C,0.3137796,0.8666666666666667
q_01111,Other,relevant,C,0.5909302,0.6
q_00341,Medical,relevant,C,0.4187848,0.3333333333333333
q_00481,Medical,relevant,C,0.6299832,0.8
q_00355,Medical,relevant,C,0.38528365,0.8666666666666667
q_00978,Automated message,irrelevant,C,0.61272514,0.7333333333333333
q_00074,Greeting,irrelevant,C,0.402835,0.8666666666666667
q_00866,Medical,relevant,C,0.33816397,0.9333333333333333
q_00637,Medical,relevant,C,0.38597244,0.6666666666666666
q_01271,Acknowledgment,irrelevant,C,0.41031748,1.0
q_01476,Feedback,relevant,C,0.6478395,0.5333333333333333
